epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,457.706,1.61594,0.75355,0.89926,0.54547,0.58333,0.42581,0.10228,3.05993,1.2058,1.44785,0.00151847,0.00151847,0.00151847
182,460.184,1.59476,0.72812,0.91232,0.65795,0.625,0.51548,0.12297,2.98508,1.24129,1.42531,0.00151765,0.00151765,0.00151765
183,462.664,1.56591,0.72714,0.89178,0.7331,0.68716,0.63747,0.14075,2.96761,1.36021,1.39596,0.00151682,0.00151682,0.00151682
184,465.209,1.54528,0.69347,0.88686,0.59559,0.58333,0.47334,0.13525,3.09702,1.28815,1.45402,0.00151599,0.00151599,0.00151599
185,467.749,1.60737,0.71473,0.88703,0.6621,0.57191,0.56729,0.16605,2.99104,1.30021,1.38568,0.00151517,0.00151517,0.00151517
186,470.206,1.53404,0.68785,0.89101,0.7309,0.5,0.51643,0.13936,3.04244,1.33346,1.36583,0.00151434,0.00151434,0.00151434
187,472.722,1.54126,0.68878,0.88907,0.82834,0.66667,0.68409,0.14737,3.11475,1.33172,1.42644,0.00151352,0.00151352,0.00151352
188,475.3,1.55596,0.69694,0.89068,0.5962,0.54167,0.52348,0.14189,3.15958,1.29691,1.47395,0.00151269,0.00151269,0.00151269
189,477.82,1.50969,0.69776,0.89397,0.66936,0.70833,0.66617,0.17052,3.02992,1.21879,1.41793,0.00151187,0.00151187,0.00151187
190,480.313,1.5455,0.65427,0.87446,0.53065,0.5,0.48957,0.14268,3.13074,1.34917,1.44058,0.00151104,0.00151104,0.00151104
191,482.897,1.51057,0.67743,0.89783,0.62357,0.625,0.59811,0.17276,2.90427,1.21438,1.36394,0.00151022,0.00151022,0.00151022
192,485.528,1.49275,0.69021,0.87275,0.6941,0.66667,0.65395,0.1654,2.93719,1.08166,1.41647,0.00150939,0.00150939,0.00150939
193,487.994,1.50459,0.67818,0.89385,0.69906,0.7747,0.73935,0.19011,2.77966,1.0335,1.34042,0.00150857,0.00150857,0.00150857
194,490.518,1.59809,0.74762,0.88645,0.69323,0.66667,0.64497,0.17865,2.91255,1.25895,1.36353,0.00150774,0.00150774,0.00150774
195,493.058,1.60481,0.74424,0.91102,0.74794,0.74209,0.66586,0.19172,2.76719,1.19676,1.35429,0.00150692,0.00150692,0.00150692
196,495.58,1.54551,0.67852,0.89894,0.53855,0.58333,0.56944,0.1622,2.99982,1.27455,1.46237,0.00150609,0.00150609,0.00150609
197,498.07,1.58224,0.67819,0.9021,0.44844,0.5,0.42441,0.13101,3.0414,1.17777,1.4324,0.00150527,0.00150527,0.00150527
198,500.57,1.6402,0.701,0.89198,0.57015,0.5,0.46632,0.1387,3.09097,1.25313,1.47462,0.00150444,0.00150444,0.00150444
199,503.104,1.54859,0.6909,0.90845,0.49031,0.52149,0.43226,0.12781,3.17099,1.20218,1.52066,0.00150362,0.00150362,0.00150362
200,505.609,1.60275,0.67984,0.91616,0.485,0.43209,0.41223,0.13258,3.1376,1.28488,1.47319,0.00150279,0.00150279,0.00150279
201,508.443,1.48998,0.65924,0.90525,0.4181,0.29167,0.36073,0.13702,3.12562,1.3462,1.50708,0.00150197,0.00150197,0.00150197
202,511.551,1.51028,0.67367,0.88243,0.43452,0.45833,0.43447,0.14731,3.11115,1.22829,1.48722,0.00150114,0.00150114,0.00150114
203,514.511,1.56455,0.71214,0.90847,0.56243,0.41667,0.38188,0.11651,3.20194,1.19394,1.53609,0.00150032,0.00150032,0.00150032
204,517.237,1.45379,0.67916,0.84409,0.5334,0.5,0.4511,0.16057,2.95078,1.29632,1.45626,0.00149949,0.00149949,0.00149949
205,519.925,1.57833,0.71657,0.87256,0.58034,0.375,0.45079,0.16031,3.04414,1.26034,1.42751,0.00149867,0.00149867,0.00149867
206,522.476,1.56464,0.68702,0.90107,0.84401,0.45137,0.58926,0.18131,2.8387,1.30352,1.34526,0.00149784,0.00149784,0.00149784
207,525.323,1.51576,0.70175,0.88422,0.8112,0.5,0.65818,0.18486,2.87027,1.33587,1.32817,0.00149702,0.00149702,0.00149702
208,528.119,1.51427,0.68981,0.89305,0.35927,0.66667,0.50087,0.17229,2.72106,1.52501,1.29933,0.00149619,0.00149619,0.00149619
209,531.039,1.53308,0.69817,0.89843,0.31476,0.625,0.2924,0.09025,2.76612,1.82225,1.32276,0.00149537,0.00149537,0.00149537
210,533.728,1.51005,0.66568,0.90887,0.30339,0.58076,0.3028,0.09187,2.87838,1.77196,1.31616,0.00149454,0.00149454,0.00149454
211,536.717,1.51506,0.69227,0.88441,0.56706,0.33333,0.44878,0.15672,2.79159,1.56361,1.32347,0.00149372,0.00149372,0.00149372
212,539.626,1.61323,0.69585,0.89209,0.60478,0.45833,0.51508,0.15475,2.92979,1.35524,1.34657,0.00149289,0.00149289,0.00149289
213,542.524,1.3963,0.64195,0.8435,0.72101,0.53857,0.59821,0.1773,2.85759,1.37549,1.31726,0.00149207,0.00149207,0.00149207
214,545.292,1.4526,0.64689,0.81905,0.74693,0.58333,0.66903,0.17511,2.929,1.2264,1.37153,0.00149124,0.00149124,0.00149124
215,548.138,1.53758,0.68681,0.8898,0.74841,0.61996,0.60307,0.16296,3.03711,1.246,1.44842,0.00149041,0.00149041,0.00149041
216,550.924,1.51161,0.68939,0.87675,0.78162,0.59703,0.62918,0.15203,2.94642,1.30446,1.44274,0.00148959,0.00148959,0.00148959
217,553.793,1.53228,0.70399,0.8753,0.56765,0.54727,0.50013,0.14246,3.22093,1.31402,1.59137,0.00148876,0.00148876,0.00148876
218,556.721,1.57272,0.67649,0.87621,0.50969,0.5,0.39839,0.1257,3.07838,1.2005,1.48405,0.00148794,0.00148794,0.00148794
219,559.794,1.55524,0.68593,0.88631,0.47873,0.33333,0.27726,0.09522,3.32485,1.6177,1.59433,0.00148711,0.00148711,0.00148711
220,562.613,1.60427,0.69487,0.90688,0.62707,0.54167,0.535,0.14462,3.19824,1.27051,1.49978,0.00148629,0.00148629,0.00148629
221,565.249,1.45134,0.79079,0.83708,0.53762,0.45833,0.41604,0.13196,3.09333,1.24738,1.42031,0.00148546,0.00148546,0.00148546
222,567.861,1.58929,0.69572,0.90472,0.54244,0.5,0.43196,0.12017,3.10093,1.27427,1.42093,0.00148464,0.00148464,0.00148464
223,570.523,1.55658,0.66773,0.88763,0.32217,0.66667,0.39402,0.11559,3.08644,1.47313,1.40182,0.00148381,0.00148381,0.00148381
224,573.174,1.51656,0.68793,0.89106,0.28591,0.66667,0.3881,0.11045,3.03915,1.51125,1.38172,0.00148299,0.00148299,0.00148299
225,575.81,1.61039,0.69655,0.89237,0.5137,0.45833,0.41131,0.09856,2.94724,1.61104,1.34431,0.00148216,0.00148216,0.00148216
226,578.402,1.38335,0.61351,0.83636,0.54155,0.49248,0.43972,0.12325,3.04691,1.54214,1.3474,0.00148134,0.00148134,0.00148134
227,581.016,1.58095,0.6853,0.89122,0.65007,0.58333,0.55049,0.13605,3.0474,1.27906,1.37506,0.00148051,0.00148051,0.00148051
228,583.755,1.53197,0.7146,0.88734,0.70933,0.61053,0.57006,0.12641,3.07358,1.2654,1.47996,0.00147969,0.00147969,0.00147969
229,586.445,1.48741,0.67542,0.89389,0.49854,0.45833,0.47256,0.11754,3.02156,1.26546,1.43184,0.00147886,0.00147886,0.00147886
230,589.11,1.4876,0.67639,0.87459,0.65554,0.45833,0.47891,0.14402,3.18145,1.34734,1.4921,0.00147804,0.00147804,0.00147804
231,591.853,1.48737,0.67422,0.88572,0.57468,0.50696,0.5335,0.15542,3.02257,1.42205,1.40552,0.00147721,0.00147721,0.00147721
232,594.415,1.53023,0.70489,0.88777,0.85747,0.54167,0.6023,0.15442,3.00029,1.59416,1.41305,0.00147639,0.00147639,0.00147639
233,596.939,1.5258,0.6759,0.89068,0.89173,0.54167,0.67716,0.18339,2.89106,1.4917,1.36507,0.00147556,0.00147556,0.00147556
234,599.53,1.56545,0.70508,0.88509,0.78207,0.44913,0.51154,0.14715,3.01584,1.43652,1.42998,0.00147474,0.00147474,0.00147474
235,602.034,1.55864,0.66988,0.87767,0.61541,0.40068,0.48462,0.15258,2.98648,1.46992,1.38325,0.00147391,0.00147391,0.00147391
236,604.571,1.4554,0.66512,0.88022,0.634,0.33333,0.46487,0.1497,2.83304,1.72466,1.30906,0.00147309,0.00147309,0.00147309
237,607.072,1.56837,0.67873,0.90535,0.96681,0.20833,0.25925,0.10491,2.91054,2.28546,1.34936,0.00147226,0.00147226,0.00147226
238,609.601,1.64999,0.7104,0.88985,0.87487,0.33333,0.39129,0.15035,3.02091,1.78353,1.40491,0.00147144,0.00147144,0.00147144
239,612.196,1.4796,0.6595,0.88529,0.74012,0.33333,0.44569,0.15727,2.9802,1.51271,1.40872,0.00147061,0.00147061,0.00147061
240,614.813,1.50101,0.66927,0.89367,0.63068,0.5,0.53966,0.12215,3.07119,1.33983,1.4347,0.00146979,0.00146979,0.00146979
241,617.287,1.46837,0.63849,0.88907,0.67336,0.625,0.6029,0.1589,2.96165,1.12465,1.41769,0.00146896,0.00146896,0.00146896
242,619.813,1.52702,0.68116,0.88645,0.62655,0.58333,0.60124,0.15483,2.99401,1.22634,1.46738,0.00146814,0.00146814,0.00146814
243,622.329,1.54234,0.67913,0.88424,0.5651,0.5,0.46985,0.13427,3.12811,1.31488,1.46616,0.00146731,0.00146731,0.00146731
244,624.872,1.47845,0.66157,0.87471,0.6141,0.54167,0.5417,0.1451,2.98315,1.2444,1.39343,0.00146648,0.00146648,0.00146648
245,627.392,1.45616,0.65867,0.87569,0.53501,0.5,0.36828,0.12026,3.02415,1.34861,1.40714,0.00146566,0.00146566,0.00146566
246,629.942,1.51728,0.65896,0.87515,0.55236,0.5,0.33982,0.09552,3.06856,1.43493,1.43401,0.00146483,0.00146483,0.00146483
247,632.477,1.5395,0.68585,0.8929,0.55148,0.58333,0.35237,0.10314,3.025,1.40276,1.37185,0.00146401,0.00146401,0.00146401
248,635.061,1.43847,0.75849,0.83395,0.57515,0.625,0.48373,0.13675,3.13168,1.22551,1.43286,0.00146318,0.00146318,0.00146318
249,637.554,1.44983,0.6381,0.82636,0.61595,0.625,0.50419,0.16294,3.00295,1.2233,1.36268,0.00146236,0.00146236,0.00146236
250,640.059,1.65149,0.68971,0.91546,0.4315,0.45833,0.41213,0.13923,3.02378,1.3489,1.37351,0.00146153,0.00146153,0.00146153
251,642.626,1.50932,0.66336,0.89331,0.8601,0.2569,0.35851,0.13774,3.00737,1.64001,1.37428,0.00146071,0.00146071,0.00146071
252,645.218,1.49174,0.64986,0.88608,0.3853,0.41667,0.36214,0.11875,3.22912,1.40171,1.47774,0.00145988,0.00145988,0.00145988
253,647.739,1.528,0.66446,0.88786,0.55749,0.5,0.44288,0.14432,3.12038,1.38227,1.43188,0.00145906,0.00145906,0.00145906
254,650.245,1.43182,0.63959,0.87733,0.56677,0.54167,0.46326,0.13363,3.16224,1.38119,1.43866,0.00145823,0.00145823,0.00145823
255,652.792,1.43338,0.64063,0.87855,0.68082,0.625,0.62834,0.17659,2.94465,1.26175,1.39497,0.00145741,0.00145741,0.00145741
256,655.361,1.48612,0.67574,0.89255,0.79011,0.54167,0.60339,0.16928,2.92901,1.5375,1.35517,0.00145658,0.00145658,0.00145658
257,657.821,1.40285,0.63329,0.87057,0.66653,0.45833,0.48724,0.1468,3.08082,1.63789,1.47558,0.00145576,0.00145576,0.00145576
258,660.367,1.40363,0.606,0.82035,0.68798,0.58333,0.61724,0.17784,3.03125,1.31458,1.46531,0.00145493,0.00145493,0.00145493
259,662.866,1.51877,0.67984,0.88939,0.45907,0.58333,0.47033,0.15028,3.12894,1.32683,1.47526,0.00145411,0.00145411,0.00145411
260,665.428,1.41253,0.63833,0.88907,0.66023,0.625,0.60815,0.20439,2.83289,1.25644,1.34179,0.00145328,0.00145328,0.00145328
261,667.998,1.45714,0.68113,0.89578,0.51334,0.54167,0.52274,0.15476,3.08934,1.26358,1.47961,0.00145246,0.00145246,0.00145246
262,670.423,1.36953,0.62877,0.83197,0.56188,0.45833,0.48663,0.15155,3.1033,1.22121,1.47434,0.00145163,0.00145163,0.00145163
263,672.936,1.50073,0.67482,0.90417,0.61091,0.54167,0.55464,0.165,3.08736,1.12341,1.42197,0.00145081,0.00145081,0.00145081
264,675.463,1.4387,0.65823,0.87937,0.58237,0.58333,0.55783,0.16789,3.05488,1.09077,1.44053,0.00144998,0.00144998,0.00144998
265,677.999,1.47231,0.68995,0.8746,0.62533,0.58333,0.51325,0.1557,2.97839,1.5781,1.42024,0.00144916,0.00144916,0.00144916
266,680.576,1.45234,0.65198,0.89509,0.64448,0.52919,0.54618,0.15374,3.01236,1.4676,1.43734,0.00144833,0.00144833,0.00144833
267,683.059,1.45211,0.66608,0.85426,0.30796,0.45833,0.45875,0.14603,2.94021,1.7785,1.39695,0.00144751,0.00144751,0.00144751
268,685.661,1.47044,0.65483,0.88037,0.44007,0.625,0.59447,0.14883,2.93226,1.65013,1.37815,0.00144668,0.00144668,0.00144668
269,688.2,1.51802,0.66651,0.87815,0.77217,0.625,0.60801,0.17802,2.94614,1.50481,1.41926,0.00144586,0.00144586,0.00144586
270,690.747,1.46601,0.64269,0.8831,0.76287,0.58333,0.60644,0.17995,2.79773,1.44923,1.38037,0.00144503,0.00144503,0.00144503
271,693.366,1.54882,0.67144,0.872,0.61641,0.46912,0.45903,0.14202,2.98312,1.47504,1.42622,0.00144421,0.00144421,0.00144421
272,695.898,1.48115,0.64699,0.85475,0.70854,0.5,0.57059,0.18094,2.8255,1.7474,1.33526,0.00144338,0.00144338,0.00144338
273,698.398,1.61286,0.6699,0.89147,0.73621,0.58154,0.53709,0.13348,3.12684,1.76149,1.49237,0.00144256,0.00144256,0.00144256
274,700.89,1.4595,0.66896,0.87855,0.70781,0.625,0.62938,0.14446,3.07239,1.32134,1.46266,0.00144173,0.00144173,0.00144173
275,703.423,1.47764,0.65703,0.87319,0.62669,0.5,0.4741,0.13138,3.22414,1.28533,1.5444,0.0014409,0.0014409,0.0014409
276,705.988,1.5751,0.66603,0.88728,0.67786,0.625,0.61259,0.16056,3.06557,1.12471,1.45731,0.00144008,0.00144008,0.00144008
277,708.492,1.53803,0.66711,0.89015,0.77466,0.57338,0.59217,0.1383,3.09075,1.40887,1.51607,0.00143925,0.00143925,0.00143925
278,711.007,1.47531,0.65876,0.86307,0.80224,0.66667,0.67411,0.16306,3.0207,1.59174,1.49141,0.00143843,0.00143843,0.00143843
279,713.552,1.48306,0.64891,0.90365,0.72588,0.66667,0.63672,0.16668,2.95287,1.46367,1.44307,0.0014376,0.0014376,0.0014376
280,716.167,1.45529,0.67321,0.86071,0.63313,0.57555,0.52947,0.14612,3.12382,1.30702,1.47267,0.00143678,0.00143678,0.00143678
281,718.668,1.39173,0.63768,0.88529,0.57768,0.33333,0.38928,0.13553,3.2229,1.43119,1.58358,0.00143595,0.00143595,0.00143595
282,721.19,1.45466,0.69941,0.8913,0.67342,0.45833,0.49589,0.14741,3.18748,1.37927,1.53502,0.00143513,0.00143513,0.00143513
283,723.725,1.50396,0.66761,0.89847,0.62965,0.54167,0.5162,0.14719,3.15145,1.27392,1.50001,0.0014343,0.0014343,0.0014343
284,726.27,1.48471,0.71793,0.89628,0.84619,0.75,0.75362,0.22536,2.75632,1.16286,1.32653,0.00143348,0.00143348,0.00143348
285,728.761,1.31736,0.60009,0.83117,0.67489,0.70833,0.65838,0.19351,3.02801,1.10889,1.44711,0.00143265,0.00143265,0.00143265
286,731.317,1.44691,0.66238,0.88301,0.70013,0.70833,0.68809,0.19755,2.87065,1.11603,1.3678,0.00143183,0.00143183,0.00143183
287,733.783,1.41172,0.61154,0.83942,0.74977,0.74912,0.72997,0.20644,2.79831,1.13255,1.33972,0.001431,0.001431,0.001431
288,736.327,1.46529,0.63,0.85429,0.64619,0.70833,0.67207,0.17354,3.04786,1.26251,1.45492,0.00143018,0.00143018,0.00143018
289,738.955,1.43567,0.64887,0.88156,0.68717,0.625,0.62805,0.16326,2.96897,1.33063,1.41066,0.00142935,0.00142935,0.00142935
290,741.484,1.53513,0.66987,0.87508,0.53624,0.5,0.42418,0.12277,3.06606,1.51425,1.44937,0.00142853,0.00142853,0.00142853
291,744.05,1.37822,0.61269,0.84691,0.42659,0.66667,0.51922,0.1399,2.97902,1.34614,1.42704,0.0014277,0.0014277,0.0014277
292,746.582,1.42162,0.60759,0.87223,0.44589,0.45833,0.35277,0.12632,3.16892,1.29924,1.49665,0.00142688,0.00142688,0.00142688
293,749.118,1.46497,0.66745,0.86906,0.50814,0.41667,0.35357,0.13549,3.12192,1.5702,1.45839,0.00142605,0.00142605,0.00142605
294,751.709,1.41991,0.65108,0.85913,0.51357,0.25,0.30336,0.111,3.10162,1.82555,1.50807,0.00142523,0.00142523,0.00142523
295,754.268,1.41224,0.66419,0.85613,0.76875,0.33333,0.37216,0.13015,3.06557,1.52112,1.49892,0.0014244,0.0014244,0.0014244
296,756.83,1.40677,0.62456,0.85897,0.68988,0.5,0.47208,0.15331,3.07428,1.33245,1.48276,0.00142358,0.00142358,0.00142358
297,759.258,1.44162,0.64192,0.86568,0.41591,0.375,0.38848,0.12748,3.23054,1.28333,1.52672,0.00142275,0.00142275,0.00142275
298,761.777,1.40628,0.66258,0.82749,0.55954,0.54167,0.53058,0.15445,3.11425,1.22465,1.44192,0.00142193,0.00142193,0.00142193
299,764.286,1.46218,0.64434,0.85582,0.61177,0.58333,0.56378,0.16328,2.96572,1.26891,1.36111,0.0014211,0.0014211,0.0014211
300,766.907,1.38186,0.64284,0.87488,0.50884,0.5,0.46896,0.15853,3.04934,1.30375,1.39006,0.00142028,0.00142028,0.00142028
301,769.367,1.50766,0.71092,0.89996,0.75046,0.66667,0.64019,0.21718,2.8311,1.15001,1.32403,0.00141945,0.00141945,0.00141945
302,771.879,1.41664,0.61982,0.88055,0.87174,0.56703,0.57772,0.18422,2.79008,1.43537,1.28536,0.00141863,0.00141863,0.00141863
303,774.429,1.42442,0.63393,0.87488,0.69733,0.38452,0.40633,0.14385,2.7651,2.03843,1.27488,0.0014178,0.0014178,0.0014178
304,777.057,1.47036,0.65299,0.87079,0.66913,0.4216,0.44908,0.1547,2.74325,1.77304,1.24827,0.00141698,0.00141698,0.00141698
305,779.582,1.38581,0.64248,0.88611,0.86139,0.54167,0.57587,0.16725,2.95092,1.28131,1.3573,0.00141615,0.00141615,0.00141615
306,782.084,1.43107,0.62105,0.88252,0.70267,0.49271,0.47721,0.15098,3.09243,1.37851,1.43699,0.00141532,0.00141532,0.00141532
307,784.639,1.34114,0.59226,0.81851,0.38257,0.33333,0.28713,0.13203,3.13254,1.41326,1.42677,0.0014145,0.0014145,0.0014145
308,787.14,1.39174,0.66589,0.86482,0.76404,0.45833,0.48355,0.16758,2.96249,1.43807,1.33404,0.00141367,0.00141367,0.00141367
309,789.619,1.36879,0.61438,0.86964,0.85344,0.5,0.592,0.1863,2.93085,1.26139,1.30101,0.00141285,0.00141285,0.00141285
310,792.209,1.42231,0.61632,0.87001,0.91842,0.625,0.69042,0.23364,2.68247,1.2231,1.23912,0.00141202,0.00141202,0.00141202
311,794.717,1.4292,0.63198,0.86757,0.65749,0.41667,0.50714,0.19365,2.73189,1.39692,1.24999,0.0014112,0.0014112,0.0014112
312,797.298,1.39895,0.6258,0.87903,0.85852,0.25,0.33632,0.13652,2.97434,1.70675,1.39667,0.00141037,0.00141037,0.00141037
313,799.829,1.38811,0.61158,0.8677,0.94284,0.33333,0.45977,0.15497,3.03685,1.43191,1.45458,0.00140955,0.00140955,0.00140955
314,802.391,1.4343,0.66002,0.86142,0.66645,0.375,0.47426,0.15307,3.13125,1.29543,1.46242,0.00140872,0.00140872,0.00140872
315,804.888,1.42132,0.63235,0.87902,0.642,0.54167,0.59222,0.16316,3.1337,1.10198,1.43245,0.0014079,0.0014079,0.0014079
316,807.397,1.39189,0.61141,0.86711,0.77558,0.625,0.72704,0.20041,2.95181,1.10351,1.34446,0.00140707,0.00140707,0.00140707
317,809.98,1.38256,0.66641,0.86947,0.6633,0.57493,0.59317,0.1776,2.9827,1.15751,1.3914,0.00140625,0.00140625,0.00140625
318,812.546,1.44384,0.64618,0.86564,0.79792,0.65841,0.69471,0.17901,2.94707,1.18103,1.38127,0.00140542,0.00140542,0.00140542
319,815.027,1.44746,0.67134,0.87097,0.77462,0.57326,0.68736,0.19196,2.99319,1.05816,1.40336,0.0014046,0.0014046,0.0014046
320,817.527,1.44971,0.65052,0.8668,0.64722,0.70833,0.60999,0.20529,2.84715,1.03458,1.36839,0.00140377,0.00140377,0.00140377
321,820.011,1.37946,0.61925,0.87137,0.60191,0.625,0.59361,0.15208,2.92067,1.21166,1.38884,0.00140295,0.00140295,0.00140295
322,822.525,1.46073,0.62255,0.89543,0.66871,0.625,0.62367,0.15499,2.88259,1.2647,1.35901,0.00140212,0.00140212,0.00140212
323,825.029,1.41473,0.64311,0.87299,0.7012,0.70833,0.69537,0.1861,2.90773,1.18356,1.36685,0.0014013,0.0014013,0.0014013
324,827.567,1.42972,0.64135,0.87137,0.60025,0.5,0.54464,0.15949,3.11876,1.16552,1.45457,0.00140047,0.00140047,0.00140047
325,830.09,1.36147,0.667,0.82641,0.60575,0.58333,0.57271,0.17276,2.94932,1.07481,1.38774,0.00139965,0.00139965,0.00139965
326,832.649,1.39532,0.60204,0.8694,0.55329,0.56807,0.51738,0.16669,3.09499,1.16798,1.44832,0.00139882,0.00139882,0.00139882
327,835.165,1.3762,0.62282,0.86655,0.69512,0.66667,0.58721,0.19431,2.95374,1.10444,1.39561,0.001398,0.001398,0.001398
328,837.828,1.36482,0.62745,0.87333,0.69659,0.625,0.56764,0.17124,3.08147,1.26649,1.45777,0.00139717,0.00139717,0.00139717
329,840.335,1.43306,0.63695,0.87154,0.90615,0.20833,0.30001,0.12114,3.24804,1.62888,1.55755,0.00139635,0.00139635,0.00139635
330,842.883,1.43048,0.62004,0.87557,0.29331,0.62261,0.34388,0.12669,3.10883,1.6641,1.48169,0.00139552,0.00139552,0.00139552
331,845.396,1.40251,0.62556,0.87061,0.9627,0.20833,0.30484,0.13232,2.94121,1.93798,1.33076,0.0013947,0.0013947,0.0013947
332,848.061,1.44274,0.61538,0.86005,0.9599,0.20833,0.3108,0.12973,2.90548,2.12238,1.30291,0.00139387,0.00139387,0.00139387
333,850.562,1.39911,0.62298,0.88178,0.69508,0.28552,0.32693,0.14067,2.77259,2.17684,1.31226,0.00139305,0.00139305,0.00139305
334,853.045,1.36882,0.61623,0.8852,0.88365,0.33333,0.44428,0.16177,2.80912,1.80719,1.36782,0.00139222,0.00139222,0.00139222
335,855.583,1.37563,0.6032,0.86292,0.69759,0.625,0.53696,0.17698,2.99262,1.10876,1.44156,0.00139139,0.00139139,0.00139139
336,858.241,1.33745,0.61704,0.85634,0.70213,0.70833,0.64603,0.18641,2.96982,1.21067,1.41848,0.00139057,0.00139057,0.00139057
337,860.736,1.47705,0.61954,0.89296,0.83768,0.64566,0.66766,0.21705,2.83714,1.51985,1.31715,0.00138974,0.00138974,0.00138974
338,863.324,1.45168,0.62687,0.88727,0.73228,0.58333,0.64449,0.19256,2.83937,1.26531,1.33793,0.00138892,0.00138892,0.00138892
339,865.89,1.417,0.61953,0.86268,0.45817,0.58333,0.52173,0.15232,2.99576,1.28493,1.37751,0.00138809,0.00138809,0.00138809
340,868.431,1.37655,0.62709,0.86506,0.78327,0.75303,0.79992,0.20563,2.79867,1.09577,1.35367,0.00138727,0.00138727,0.00138727
341,871.023,1.47123,0.64959,0.85815,0.70719,0.70457,0.7369,0.20465,2.83627,1.13786,1.38428,0.00138644,0.00138644,0.00138644
342,873.508,1.39827,0.62536,0.85834,0.6625,0.5,0.61104,0.19371,2.76389,1.46602,1.34055,0.00138562,0.00138562,0.00138562
343,876.022,1.47988,0.64215,0.89074,0.69001,0.46402,0.5333,0.16438,2.87731,1.43222,1.37469,0.00138479,0.00138479,0.00138479
344,878.534,1.34095,0.62146,0.87228,0.68345,0.54167,0.53916,0.17015,2.85902,1.57331,1.39505,0.00138397,0.00138397,0.00138397
345,881.145,1.30502,0.59531,0.83603,0.60224,0.5,0.43859,0.15837,3.12303,1.35979,1.49737,0.00138314,0.00138314,0.00138314
346,883.633,1.38212,0.65045,0.85492,0.61068,0.54167,0.47302,0.14023,3.13476,1.27002,1.51978,0.00138232,0.00138232,0.00138232
347,886.106,1.45772,0.65522,0.86041,0.53728,0.54167,0.46314,0.1362,3.11592,1.25637,1.53361,0.00138149,0.00138149,0.00138149
348,888.72,1.4222,0.63102,0.86744,0.69776,0.625,0.64578,0.15988,3.01356,1.08418,1.46263,0.00138067,0.00138067,0.00138067
349,891.18,1.4206,0.64084,0.86168,0.64925,0.66667,0.58888,0.15136,3.01841,1.06751,1.45333,0.00137984,0.00137984,0.00137984
350,893.694,1.46946,0.62075,0.87282,0.79072,0.66667,0.66841,0.1899,2.97117,1.18957,1.39218,0.00137902,0.00137902,0.00137902
351,896.222,1.39476,0.62417,0.8663,0.63936,0.4438,0.48323,0.14182,3.10803,1.6308,1.43357,0.00137819,0.00137819,0.00137819
352,898.75,1.37969,0.62974,0.86245,0.78322,0.54167,0.6154,0.18715,2.81856,1.54382,1.31756,0.00137737,0.00137737,0.00137737
353,901.287,1.4036,0.78902,0.888,0.87099,0.58333,0.61518,0.2041,2.79112,1.37946,1.34704,0.00137654,0.00137654,0.00137654
354,903.77,1.39978,0.61172,0.8727,0.82058,0.57219,0.60787,0.17496,2.81405,1.45484,1.37193,0.00137572,0.00137572,0.00137572
355,906.333,1.41829,0.65097,0.85096,0.7556,0.58333,0.61985,0.16793,2.86367,2.25323,1.37476,0.00137489,0.00137489,0.00137489
356,908.88,1.41982,0.65159,0.87823,0.36282,0.625,0.25386,0.05688,3.09424,2.50882,1.43945,0.00137407,0.00137407,0.00137407
357,911.38,1.35231,0.58511,0.82278,0.38907,0.625,0.3735,0.10765,3.07666,1.68134,1.45299,0.00137324,0.00137324,0.00137324
358,913.869,1.45779,0.65591,0.87326,0.80402,0.54167,0.58301,0.14204,2.99318,1.23899,1.42165,0.00137242,0.00137242,0.00137242
359,916.45,1.42479,0.64662,0.88153,0.74849,0.62021,0.59946,0.12621,3.02715,1.24428,1.40895,0.00137159,0.00137159,0.00137159
360,918.976,1.48028,0.65078,0.87945,0.63772,0.66033,0.59301,0.15148,2.99323,1.08895,1.46126,0.00137077,0.00137077,0.00137077
361,921.503,1.40604,0.63947,0.88446,0.53748,0.625,0.54814,0.16527,2.99829,1.13741,1.42701,0.00136994,0.00136994,0.00136994
362,924.019,1.41103,0.61746,0.85383,0.80975,0.58333,0.61962,0.16131,3.05225,1.33625,1.43512,0.00136912,0.00136912,0.00136912
363,926.541,1.40905,0.61362,0.85994,0.71486,0.625,0.59778,0.17388,3.02827,1.42526,1.35598,0.00136829,0.00136829,0.00136829
364,929.117,1.45234,0.63737,0.88577,0.82875,0.45833,0.58687,0.18945,2.96657,1.56654,1.38143,0.00136747,0.00136747,0.00136747
365,931.599,1.38816,0.59392,0.88151,0.7476,0.494,0.56522,0.20079,2.87991,1.5066,1.35844,0.00136664,0.00136664,0.00136664
366,934.178,1.37657,0.5865,0.86697,0.87342,0.625,0.67948,0.19377,2.93679,1.06717,1.40515,0.00136581,0.00136581,0.00136581
